-0.055453956 0.018190831 0.034070186 -0.003157571 0.13440076 -0.0078106318 -0.011979578 -0.038256466
-0.05378734 0.04253187 0.03961703 -0.020179506 0.14395097 -0.0022514705 -0.015285222 -0.039919138
-0.060810357 0.047184847 0.07242173 -0.0068529323 0.11963557 -0.010247903 -0.009486442 -0.039653268
-0.055337057 0.06569654 0.03719435 -0.016043175 0.1443171 -0.014975622 -0.01082571 -0.040331025
-0.060557716 -0.0027579442 0.052991867 -0.005567156 0.14353895 -0.0048069526 -0.010409435 -0.034140028
-0.054941013 0.011074185 0.03850202 -0.0014159251 0.14929202 -0.0063358992 -0.013415451 -0.0384641
-0.057289466 0.09816219 0.06323071 -0.010234407 0.1250149 -0.023516512 -0.0083436575 -0.042542875
-0.054560926 0.07069005 0.03999715 -0.017324116 0.12417557 -0.010552522 -0.011366509 -0.040327728
-0.053401183 0.027918406 0.04032533 -0.011747256 0.13637325 -0.004389433 -0.01335074 -0.039346352
-0.061376534 0.041743368 0.035658296 -0.023140866 0.13322839 0.0029971004 -0.01301487 -0.036705256
-0.06014184 0.026187956 0.042658277 -0.01945736 0.12357292 0.0070996433 -0.011787435 -0.034765862
-0.047257133 0.012493167 0.018349864 -0.011955027 0.15077217 -0.0001328513 -0.018452013 -0.04380808
-0.05337138 0.015624173 0.01471743 -0.013741001 0.15045705 -0.0049806386 -0.014252596 -0.037258036
-0.05968759 0.018916037 0.053520992 -0.0040419158 0.13176578 -0.010161461 -0.009632604 -0.036593355
-0.057084695 0.009647988 0.03810385 -0.0066368766 0.1389711 -0.0042604934 -0.013208939 -0.04028447
-0.061224468 0.00997556 0.051489107 -0.014030405 0.1257025 0.0077150017 -0.011091899 -0.033346236
-0.053540975 0.05548374 0.04161927 -0.020591535 0.118876725 -0.0012682527 -0.01232831 -0.038848676
-0.061773118 0.009674054 0.06694783 -0.00714642 0.13384192 -0.0018866695 -0.010842571 -0.03478767
-0.063039675 0.01690469 0.06348601 -0.01938947 0.13463578 0.014968529 -0.012436675 -0.03410675
-0.060269438 0.044008687 0.044942103 -0.015247463 0.12380356 -0.0049793795 -0.010524206 -0.036337353
